elapsed_s,ns_per_line,resid_pct,phase
343.943,968.8,,2
344.290,968.8,,2
344.637,967.4,,2
344.984,968.9,,2
345.331,968.8,,2
345.678,967.3,,2
346.025,969.0,,2
346.372,969.0,,2
346.719,967.4,,2
347.066,968.7,,2
347.414,968.6,,2
347.761,967.3,,2
348.108,968.9,,2
348.455,968.1,,2
348.803,967.2,,2
349.150,969.0,,2
349.497,967.8,,2
349.845,967.4,,2
350.193,969.2,,2
350.539,967.1,,2
350.888,966.9,,2
351.236,969.1,,2
351.582,967.4,,2
351.931,966.9,,2
352.278,968.6,,2
352.625,967.1,,2
352.974,966.9,,2
353.321,968.7,,2
353.668,967.3,,2
354.017,967.2,,2
354.364,968.9,,2
354.711,967.2,,2
355.060,967.0,,2
355.407,968.9,,2
355.754,967.3,,2
356.103,967.0,,2
356.450,968.9,,2
356.796,967.1,,2
357.145,967.1,,2
357.493,971.1,,2
357.840,967.2,,2
358.189,967.5,,2
358.536,969.3,,2
358.883,967.0,,2
359.232,967.3,,2
359.579,969.4,,2
359.926,967.0,,2
360.275,967.3,,2
360.622,968.8,,2
360.969,966.9,,2
361.318,967.0,,2
361.665,968.8,,2
362.012,967.1,,2
362.361,967.2,,2
362.708,968.7,,2
363.054,966.8,,2
363.403,967.5,,2
363.751,968.5,,2
364.097,966.9,,2
364.446,967.3,,2
364.793,968.8,,2
365.140,967.4,,2
365.488,967.2,,2
365.835,968.8,,2
366.182,967.4,,2
366.530,967.1,,2
366.877,968.4,,2
367.224,967.2,,2
367.571,967.5,,2
367.918,968.6,,2
368.265,967.1,,2
368.612,967.4,,2
368.959,968.6,,2
369.306,967.0,,2
369.653,967.9,,2
370.000,969.0,,2
370.347,967.2,,2
370.694,968.1,,2
371.041,968.6,,2
371.388,967.6,,2
371.735,969.0,,2
372.082,968.6,,2
372.429,967.5,,2
372.776,969.2,,2
373.123,969.0,,2
373.470,967.4,,2
373.817,969.2,,2
374.164,969.1,,2
374.511,967.4,,2
374.858,968.8,,2
375.205,969.0,,2
375.552,967.3,,2
375.899,969.0,,2
376.246,968.8,,2
376.593,967.5,,2
376.940,968.8,,2
377.288,969.0,,2
377.634,967.6,,2
377.982,969.2,,2
378.329,969.4,,2
378.676,967.2,,2
379.023,969.3,,2
379.370,968.9,,2
379.717,967.5,,2
380.064,969.1,,2
380.411,969.1,,2
380.758,967.2,,2
381.105,969.2,,2
381.452,968.7,,2
381.799,967.7,,2
382.146,968.9,,2
382.494,969.3,,2
382.840,966.9,,2
383.187,969.1,,2
383.535,969.3,,2
383.882,967.0,,2
384.229,968.9,,2
384.576,968.8,,2
384.923,967.2,,2
385.270,968.7,,2
385.617,968.6,,2
385.965,967.2,,2
386.312,969.0,,2
386.659,967.4,,2
387.008,967.3,,2
387.355,969.0,,2
387.702,967.4,,2
388.051,967.2,,2
388.398,969.5,,2
388.745,967.1,,2
389.094,967.4,,2
389.441,968.9,,2
389.788,967.5,,2
390.137,967.3,,2
390.484,968.8,,2
390.831,967.0,,2
391.180,967.5,,2
391.527,969.0,,2
391.874,967.0,,2
392.223,967.0,,2
392.570,968.9,,2
392.917,967.0,,2
393.266,967.0,,2
393.613,969.0,,2
393.960,967.2,,2
394.309,967.5,,2
394.656,969.0,,2
395.003,967.7,,2
395.352,967.0,,2
395.699,969.0,,2
396.046,966.9,,2
396.395,967.6,,2
396.742,968.9,,2
397.089,967.3,,2
397.438,967.6,,2
397.785,968.9,,2
398.132,967.3,,2
398.481,967.4,,2
398.828,968.6,,2
399.174,967.1,,2
399.524,967.6,,2
399.871,968.4,,2
400.217,966.9,,2
400.566,967.8,,2
400.913,968.6,,2
401.260,966.9,,2
401.609,967.8,,2
401.956,969.0,,2
402.303,967.2,,2
402.651,969.3,,2
402.999,968.9,,2
403.345,967.0,,2
403.694,967.3,,2
404.041,968.6,,2
404.387,967.0,,2
404.735,967.7,,2
405.082,968.8,,2
405.429,967.1,,2
405.776,967.7,,2
406.123,968.9,,2
406.470,967.5,,2
406.817,967.6,,2
407.164,968.9,,2
407.511,967.2,,2
407.858,967.9,,2
408.205,968.7,,2
408.552,967.3,,2
408.899,969.0,,2
409.246,968.7,,2
409.593,967.5,,2
409.940,969.1,,2
410.287,969.3,,2
410.634,967.9,,2
410.981,968.8,,2
411.328,968.9,,2
411.675,967.2,,2
412.022,969.0,,2
412.369,968.7,,2
412.716,967.7,,2
413.063,969.2,,2
413.410,969.3,,2
413.757,967.7,,2
414.104,969.3,,2
414.452,969.1,,2
414.798,967.2,,2
415.146,969.0,,2
415.493,969.3,,2
415.840,967.1,,2
416.187,968.9,,2
416.534,969.5,,2
416.881,967.0,,2
417.228,969.4,,2
417.575,969.7,,2
417.922,967.3,,2
418.269,969.3,,2
418.616,969.5,,2
418.963,967.0,,2
419.310,969.0,,2
419.657,969.1,,2
420.004,967.0,,2
420.351,968.9,,2
420.698,969.0,,2
421.045,967.1,,2
421.393,968.8,,2
421.740,968.8,,2
422.087,967.2,,2
422.434,968.8,,2
422.781,968.0,,2
423.129,967.3,,2
423.476,968.9,,2
423.823,967.5,,2
424.171,966.9,,2
424.518,969.2,,2
424.865,966.9,,2
425.214,967.3,,2
425.561,969.4,,2
425.908,967.1,,2
426.257,967.4,,2
426.605,969.5,,2
426.951,966.9,,2
427.300,967.0,,2
427.647,968.9,,2
427.994,967.1,,2
428.343,967.0,,2
428.690,968.9,,2
429.037,967.3,,2
429.386,967.0,,2
429.733,969.3,,2
430.080,967.2,,2
430.429,967.6,,2
430.776,968.7,,2
431.123,967.6,,2
431.472,967.2,,2
431.819,968.9,,2
432.165,966.9,,2
432.515,967.4,,2
432.862,968.4,,2
433.208,967.2,,2
433.557,967.2,,2
433.905,968.8,,2
434.251,967.4,,2
434.600,967.2,,2
434.948,968.7,,2
435.294,966.9,,2
435.643,967.4,,2
435.990,968.4,,2
436.337,966.8,,2
436.686,967.2,,2
437.033,968.7,,2
437.380,966.8,,2
437.729,967.6,,2
438.076,968.7,,2
438.423,967.9,,2
438.772,967.4,,2
439.119,968.9,,2
439.466,967.3,,2
439.814,967.6,,2
440.161,968.7,,2
440.508,967.3,,2
440.856,966.9,,2
441.203,968.9,,2
441.550,967.2,,2
441.898,967.3,,2
442.245,969.0,,2
442.592,967.8,,2
442.939,967.0,,2
443.286,969.1,,2
443.632,967.4,,2
443.979,967.4,,2
444.327,968.7,,2
444.673,967.4,,2
445.021,968.3,,2
445.368,968.6,,2
445.714,967.3,,2
446.062,968.6,,2
446.409,969.1,,2
446.755,967.3,,2
447.103,969.3,,2
447.450,968.8,,2
447.796,967.2,,2
448.144,969.2,,2
448.491,968.8,,2
448.838,967.1,,2
449.185,969.2,,2
449.533,969.5,,2
449.879,967.2,,2
450.227,969.8,,2
450.574,969.5,,2
450.921,967.0,,2
451.268,969.2,,2
451.615,969.2,,2
451.962,966.9,,2
452.309,969.0,,2
452.657,969.3,,2
453.003,967.0,,2
453.350,968.8,,2
453.698,969.3,,2
454.044,966.9,,2
454.392,969.7,,2
454.739,969.1,,2
455.086,967.2,,2
455.433,969.3,,2
455.780,969.2,,2
456.127,967.0,,2
456.474,969.2,,2
456.821,969.2,,2
457.168,967.7,,2
457.515,969.2,,2
457.862,969.1,,2
458.209,967.8,,2
458.557,968.9,,2
458.904,968.3,,2
459.251,967.8,,2
459.598,969.3,,2
459.945,967.8,,2
460.293,967.2,,2
460.640,968.9,,2
460.987,967.3,,2
461.335,967.0,,2
461.682,969.2,,2
462.029,966.9,,2
462.378,967.4,,2
462.725,968.9,,2
463.072,967.1,,2
463.421,967.4,,2
463.768,968.9,,2
464.115,967.3,,2
464.464,967.1,,2
464.811,969.2,,2
465.158,967.0,,2
465.507,967.0,,2
465.854,969.2,,2
466.201,967.6,,2
466.550,967.5,,2
466.897,968.7,,2
467.244,967.2,,2
467.593,967.9,,2
467.940,968.5,,2
468.287,966.9,,2
468.636,967.2,,2
468.983,968.5,,2
469.330,967.1,,2
469.679,967.4,,2
470.026,968.6,,2
470.373,967.6,,2
470.722,967.2,,2
471.069,968.8,,2
471.416,967.4,,2
471.765,967.2,,2
472.112,968.6,,2
472.459,967.3,,2
472.808,967.3,,2
473.155,968.7,,2
473.502,967.3,,2
473.851,967.7,,2
474.198,969.1,,2
474.545,967.1,,2
474.894,967.2,,2
475.241,968.8,,2
475.588,967.6,,2
475.936,967.0,,2
476.283,968.5,,2
476.630,967.3,,2
476.978,967.1,,2
477.325,968.6,,2
477.672,967.3,,2
478.020,967.1,,2
478.367,968.9,,2
478.714,967.4,,2
479.061,967.0,,2
479.408,968.6,,2
479.755,967.3,,2
480.102,967.3,,2
480.449,968.7,,2
480.796,967.3,,2
481.143,967.7,,2
481.490,968.7,,2
481.837,967.9,,2
482.184,968.2,,2
482.531,968.6,,2
482.878,967.3,,2
483.225,969.0,,2
483.572,968.8,,2
483.919,967.0,,2
484.266,969.0,,2
484.614,969.3,,2
484.960,966.9,,2
485.307,968.9,,2
485.655,969.7,,2
486.001,966.9,,2
486.349,969.2,,2
486.696,969.1,,2
487.043,966.8,,2
487.390,969.3,,2
487.737,969.2,,2
488.084,966.9,,2
488.431,969.4,,2
488.778,969.0,,2
489.125,967.2,,2
489.472,969.3,,2
489.819,969.1,,2
490.166,966.9,,2
490.513,969.4,,2
490.860,968.8,,2
491.206,967.2,,2
491.554,969.3,,2
491.901,968.8,,2
492.247,966.8,,2
492.595,969.5,,2
492.942,968.7,,2
493.289,968.8,,2
493.637,969.6,,2
493.984,968.9,,2
494.331,967.6,,2
494.678,969.0,,2
495.025,968.7,,2
495.372,967.3,,2
495.719,969.3,,2
496.066,968.0,,2
496.414,967.6,,2
496.761,969.2,,2
497.108,968.3,,2
497.456,966.9,,2
497.803,969.6,,2
498.150,967.6,,2
498.499,967.5,,2
498.846,968.6,,2
499.193,967.2,,2
499.542,967.5,,2
499.889,968.7,,2
500.236,966.9,,2
500.585,967.8,,2
500.932,968.7,,2
501.278,967.1,,2
501.628,967.8,,2
501.975,968.9,,2
502.321,967.4,,2
502.671,967.4,,2
503.018,968.6,,2
503.364,967.1,,2
503.714,967.1,,2
504.061,968.5,,2
504.407,967.2,,2
504.756,967.5,,2
505.103,968.9,,2
505.450,967.1,,2
505.799,967.6,,2
506.146,968.6,,2
506.493,967.3,,2
506.842,966.9,,2
507.189,968.9,,2
507.536,967.1,,2
507.885,967.2,,2
508.232,968.6,,2
508.579,967.2,,2
508.928,967.0,,2
509.275,968.8,,2
509.621,967.4,,2
509.970,967.2,,2
510.318,969.0,,2
510.664,967.3,,2
511.013,967.2,,2
511.360,968.3,,2
511.707,967.1,,2
512.056,966.9,,2
512.403,968.6,,2
512.749,967.3,,2
513.098,967.5,,2
513.445,968.4,,2
513.792,967.6,,2
514.140,967.1,,2
514.487,969.0,,2
514.834,967.3,,2
515.182,967.3,,2
515.529,969.2,,2
515.876,966.8,,2
516.223,966.9,,2
516.570,969.3,,2
516.917,966.9,,2
517.264,967.6,,2
517.611,969.3,,2
517.957,967.2,,2
518.305,968.3,,2
518.652,969.2,,2
518.999,967.0,,2
519.346,968.2,,2
519.693,968.9,,2
520.040,967.1,,2
520.387,969.3,,2
520.734,969.3,,2
521.081,967.2,,2
521.428,969.3,,2
521.775,969.5,,2
522.122,967.3,,2
522.469,969.6,,2
522.816,969.2,,2
523.163,967.5,,2
523.510,969.3,,2
523.857,969.1,,2
524.204,967.3,,2
524.551,969.1,,2
524.899,969.0,,2
525.245,967.2,,2
525.592,968.9,,2
525.940,969.1,,2
526.287,967.8,,2
526.634,969.5,,2
526.981,968.8,,2
527.328,967.0,,2
527.675,969.1,,2
528.022,968.8,,2
528.368,966.9,,2
528.716,969.3,,2
529.063,969.1,,2
529.409,967.2,,2
529.757,969.2,,2
530.104,969.0,,2
530.451,967.7,,2
530.798,969.2,,2
531.145,968.7,,2
531.492,967.5,,2
531.839,968.7,,2
532.186,968.0,,2
532.534,967.4,,2
532.881,969.1,,2
533.228,968.1,,2
533.576,967.4,,2
533.923,969.3,,2
534.270,967.5,,2
534.619,967.2,,2
534.966,968.7,,2
535.313,967.2,,2
535.662,967.0,,2
536.009,968.8,,2
536.356,967.4,,2
536.705,967.2,,2
537.052,968.8,,2
537.398,967.3,,2
537.747,966.8,,2
538.094,968.6,,2
538.442,969.3,,2
538.791,967.5,,2
539.138,968.8,,2
539.485,967.2,,2
539.834,967.1,,2
540.181,968.6,,2
540.527,967.2,,2
540.876,967.2,,2
541.224,968.8,,2
541.570,967.1,,2
541.919,967.3,,2
542.266,969.0,,2
542.613,967.2,,2
542.962,966.9,,2
543.309,968.8,,2
543.656,966.9,,2
544.005,967.1,,2
544.352,968.3,,2
544.699,967.3,,2
545.048,966.9,,2
545.395,968.5,,2
545.741,966.8,,2
546.090,967.0,,2
546.438,968.7,,2
546.784,967.1,,2
547.133,967.3,,2
547.480,968.9,,2
547.827,967.1,,2
548.175,967.0,,2
548.522,969.0,,2
548.869,967.3,,2
549.217,967.4,,2
549.564,968.9,,2
549.911,967.3,,2
550.258,967.4,,2
550.605,969.1,,2
550.952,966.9,,2
551.299,967.3,,2
551.646,968.6,,2
551.993,967.0,,2
552.340,967.6,,2
552.687,969.2,,2
553.034,967.0,,2
553.381,968.2,,2
553.728,969.0,,2
554.075,966.9,,2
554.422,969.2,,2
554.769,968.9,,2
555.116,967.2,,2
555.463,969.3,,2
555.810,968.8,,2
556.157,966.9,,2
556.504,969.3,,2
556.851,969.1,,2
557.198,967.3,,2
557.545,969.0,,2
557.892,969.2,,2
558.239,967.4,,2
558.586,969.2,,2
558.933,969.0,,2
559.280,967.2,,2
559.627,968.9,,2
559.974,969.1,,2
560.321,967.2,,2
560.669,969.1,,2
561.016,969.0,,2
561.362,967.1,,2
561.710,968.9,,2
562.057,968.9,,2
562.404,967.8,,2
562.751,969.1,,2
563.098,969.2,,2
563.445,967.4,,2
563.792,968.9,,2
564.139,968.8,,2
564.486,967.5,,2
564.833,969.2,,2
565.180,968.7,,2
565.527,967.4,,2
565.874,969.0,,2
566.221,968.5,,2
566.569,967.3,,2
566.916,968.8,,2
567.263,968.0,,2
567.611,967.6,,2
567.958,968.7,,2
568.305,966.9,,2
568.653,966.9,,2
569.001,968.8,,2
569.347,967.3,,2
569.696,967.0,,2
570.043,968.7,,2
570.390,967.1,,2
570.739,967.2,,2
571.086,968.9,,2
571.433,966.9,,2
571.782,966.9,,2
572.129,968.6,,2
572.476,967.0,,2
572.825,967.3,,2
573.172,968.8,,2
573.518,966.8,,2
573.868,967.3,,2
574.215,968.8,,2
574.561,966.8,,2
574.910,967.4,,2
575.258,968.8,,2
575.604,966.9,,2
575.953,966.9,,2
576.300,968.5,,2
576.647,966.9,,2
576.996,967.3,,2
577.343,968.7,,2
577.690,966.9,,2
578.039,967.0,,2
578.386,969.1,,2
578.733,967.2,,2
579.082,967.4,,2
579.429,968.5,,2
579.775,967.0,,2
580.124,966.9,,2
580.471,968.8,,2
580.818,967.2,,2
581.167,967.3,,2
581.514,969.0,,2
581.861,967.4,,2
582.209,967.2,,2
582.556,969.0,,2
582.903,967.2,,2
583.250,967.1,,2
583.598,969.2,,2
583.947,967.1,,2
584.294,967.4,,2
584.642,968.6,,2
584.989,966.9,,2
585.336,967.5,,2
585.683,968.9,,2
586.030,967.0,,2
586.377,967.9,,2
586.724,968.9,,2
587.071,966.8,,2
587.418,968.5,,2
587.765,969.1,,2
588.112,966.9,,2
588.459,968.9,,2
588.806,969.0,,2
589.152,967.3,,2
589.500,969.1,,2
589.847,969.0,,2
590.193,966.9,,2
590.541,969.0,,2
590.888,969.1,,2
591.234,967.3,,2
591.582,969.0,,2
591.929,968.8,,2
592.275,967.1,,2
592.622,969.0,,2
592.970,968.9,,2
593.316,967.3,,2
593.663,969.0,,2
594.011,968.7,,2
594.357,967.4,,2
594.705,969.2,,2
595.052,968.7,,2
595.398,967.2,,2
595.746,969.1,,2
596.093,968.9,,2
596.439,966.9,,2
596.786,969.3,,2
597.134,969.3,,2
597.480,966.8,,2
597.828,969.4,,2
598.175,968.6,,2
598.522,968.0,,2
598.869,968.9,,2
599.216,968.4,,2
599.564,967.5,,2
599.911,969.0,,2
600.258,967.4,,2
600.606,966.9,,2
600.953,968.6,,2
601.299,967.2,,2
601.648,967.0,,2
601.996,969.1,,2
602.342,967.3,,2
602.692,967.5,,2
603.039,968.5,,2
603.385,967.3,,2
603.734,967.2,,2
604.081,968.6,,2
604.428,967.5,,2
604.777,967.1,,2
605.124,969.0,,2
605.471,967.2,,2
605.820,967.6,,2
606.167,968.9,,2
606.514,967.5,,2
606.863,967.1,,2
607.210,968.8,,2
607.557,967.1,,2
607.906,967.1,,2
608.253,968.5,,2
608.599,966.9,,2
608.948,966.9,,2
609.296,968.7,,2
609.642,967.0,,2
609.991,967.3,,2
610.338,968.9,,2
610.685,967.3,,2
611.034,967.2,,2
611.381,968.4,,2
611.728,967.2,,2
612.077,966.9,,2
612.424,968.7,,2
612.770,967.2,,2
613.119,967.2,,2
613.466,968.5,,2
613.813,967.7,,2
614.161,967.2,,2
614.508,968.8,,2
614.855,967.4,,2
615.203,967.6,,2
615.550,968.6,,2
615.897,967.0,,2
616.244,967.0,,2
616.591,968.9,,2
616.938,967.1,,2
617.285,967.5,,2
617.632,969.5,,2
617.979,967.3,,2
618.326,968.4,,2
618.674,969.0,,2
619.020,966.9,,2
619.367,968.7,,2
619.715,968.9,,2
620.061,966.9,,2
620.409,969.6,,2
620.756,969.0,,2
621.102,967.0,,2
621.450,969.4,,2
621.797,969.3,,2
622.143,966.9,,2
622.491,969.5,,2
622.838,969.0,,2
623.185,967.3,,2
623.532,969.4,,2
623.879,969.1,,2
624.226,967.0,,2
624.573,969.4,,2
624.920,968.9,,2
625.267,967.1,,2
625.614,969.5,,2
625.961,969.4,,2
626.308,967.3,,2
626.655,969.3,,2
627.002,968.9,,2
627.349,967.3,,2
627.696,969.5,,2
628.043,968.7,,2
628.390,967.3,,2
628.737,969.2,,2
629.085,971.2,,2
629.432,967.1,,2
629.779,969.1,,2
630.126,968.4,,2
630.473,967.2,,2
630.820,969.2,,2
631.167,968.2,,2
631.515,967.1,,2
631.862,969.2,,2
632.209,967.6,,2
632.557,967.3,,2
632.904,969.0,,2
633.251,967.2,,2
633.600,967.1,,2
633.947,968.6,,2
634.294,966.9,,2
634.643,967.0,,2
634.990,969.0,,2
635.337,967.4,,2
635.686,967.5,,2
636.033,968.7,,2
636.380,967.4,,2
636.729,967.4,,2
637.076,968.5,,2
637.422,967.4,,2
637.772,967.5,,2
638.119,968.6,,2
638.466,967.5,,2
638.815,967.2,,2
639.162,968.6,,2
639.508,967.3,,2
639.858,967.5,,2
640.205,968.4,,2
640.551,967.2,,2
640.900,967.3,,2
641.247,968.7,,2
641.594,967.5,,2
641.943,967.2,,2
642.290,968.8,,2
642.637,967.4,,2
642.986,967.2,,2
643.333,968.8,,2
643.680,967.3,,2
644.029,967.1,,2
644.376,968.9,,2
644.723,967.2,,2
645.071,966.9,,2
645.418,968.7,,2
645.765,967.5,,2
646.113,967.1,,2
646.460,968.9,,2
646.807,967.4,,2
647.154,967.3,,2
647.501,968.7,,2
647.848,967.4,,2
648.195,967.6,,2
648.542,968.7,,2
648.889,967.3,,2
649.236,968.2,,2
649.583,968.6,,2
649.930,967.6,,2
650.277,968.5,,2
650.624,968.9,,2
650.971,967.1,,2
651.318,969.2,,2
651.665,968.6,,2
652.012,967.2,,2
652.359,968.9,,2
652.706,969.0,,2
653.053,967.3,,2
653.400,969.0,,2
653.748,969.4,,2
654.094,967.0,,2
654.442,969.4,,2
654.789,969.1,,2
655.135,967.5,,2
655.483,969.2,,2
655.830,969.2,,2
656.176,967.0,,2
656.524,969.4,,2
656.871,969.1,,2
657.218,967.3,,2
657.565,969.2,,2
657.912,969.4,,2
658.259,967.5,,2
658.606,969.3,,2
658.953,969.0,,2
659.300,967.5,,2
659.647,968.7,,2
659.994,968.6,,2
660.341,966.9,,2
660.689,968.9,,2
661.035,968.0,,2
661.383,967.6,,2
661.730,969.3,,2
662.077,967.7,,2
662.425,967.6,,2
662.772,969.0,,2
663.119,966.9,,2
663.468,967.2,,2
663.815,969.1,,2
664.162,967.0,,2
664.511,967.4,,2
664.858,968.8,,2
665.205,967.1,,2
665.554,966.9,,2
665.901,969.3,,2
666.247,967.1,,2
666.596,967.0,,2
666.944,968.7,,2
667.290,967.2,,2
667.639,966.9,,2
667.986,968.8,,2
668.333,966.9,,2
668.682,966.9,,2
669.029,968.9,,2
669.376,967.3,,2
669.725,967.6,,2
670.072,968.4,,2
670.419,967.6,,2
670.768,967.2,,2
671.115,968.5,,2
671.461,966.9,,2
671.811,967.4,,2
672.158,968.5,,2
672.504,966.9,,2
672.853,967.4,,2
673.200,968.8,,2
673.547,967.0,,2
673.896,967.5,,2
674.243,970.0,,2
674.590,967.3,,2
674.938,967.1,,2
675.286,969.1,,2
675.632,967.0,,2
675.980,967.2,,2
676.327,968.9,,2
676.674,967.0,,2
677.021,967.0,,2
677.368,968.9,,2
677.715,967.5,,2
678.062,967.5,,2
678.409,969.6,,2
678.756,967.1,,2
679.103,968.0,,2
679.450,969.0,,2
679.797,967.7,,2
680.144,968.7,,2
680.491,969.2,,2
680.838,967.3,,2
681.185,969.4,,2
681.533,969.1,,2
681.879,967.3,,2
682.227,969.3,,2
682.574,969.2,,2
682.920,967.4,,2
683.268,969.1,,2
683.615,968.8,,2
683.962,967.1,,2
684.309,969.2,,2
684.656,968.8,,2
685.002,967.0,,2
685.350,969.1,,2
685.697,969.1,,2
686.044,966.9,,2
686.391,969.4,,2
686.738,969.0,,2
687.085,967.2,,2
687.432,969.1,,2
687.779,968.9,,2
688.126,967.0,,2
688.473,968.9,,2
688.820,969.0,,2
689.167,967.0,,2
689.514,969.0,,2
689.861,968.8,,2
690.208,967.2,,2
690.555,969.1,,2
690.902,968.1,,2
691.250,967.2,,2
691.597,968.6,,2
691.944,967.5,,2
692.292,967.0,,2
692.639,968.6,,2
692.986,966.9,,2
693.335,967.2,,2
693.682,968.9,,2
694.029,966.8,,2
694.378,967.3,,2
694.725,968.8,,2
695.072,967.5,,2
695.421,967.1,,2
695.768,968.7,,2
696.115,966.9,,2
696.464,967.4,,2
696.811,968.9,,2
697.157,966.8,,2
697.507,967.5,,2
697.854,968.8,,2
698.201,967.2,,2
698.550,967.7,,2
698.897,968.9,,2
699.244,967.1,,2
699.593,967.7,,2
699.940,968.6,,2
700.286,966.9,,2
700.635,966.9,,2
700.982,968.4,,2
701.329,967.5,,2
701.678,966.9,,2
702.025,968.4,,2
702.372,967.7,,2
702.721,967.4,,2
703.068,968.3,,2
703.415,967.6,,2
703.763,967.5,,2
704.110,968.3,,2
704.457,967.1,,2
704.804,967.2,,2
705.151,968.4,,2
705.498,967.1,,2
705.845,967.4,,2
706.192,968.8,,2
706.539,967.3,,2
706.886,967.6,,2
707.233,968.8,,2
707.580,966.8,,2
707.927,968.2,,2
708.274,968.8,,2
708.621,967.0,,2
708.968,968.9,,2
709.315,969.0,,2
709.662,966.9,,2
710.009,968.9,,2
710.356,969.0,,2
710.703,967.0,,2
711.050,968.9,,2
711.397,968.8,,2
711.744,967.3,,2
712.091,969.0,,2
712.438,968.7,,2
712.785,967.4,,2
713.132,968.9,,2
713.479,969.0,,2
713.826,967.5,,2
714.173,968.8,,2
714.520,969.2,,2
714.867,967.1,,2
715.214,969.2,,2
715.561,968.6,,2
715.908,967.5,,2
716.255,968.8,,2
716.602,969.1,,2
716.949,967.7,,2
717.296,969.0,,2
717.643,968.5,,2
717.991,967.0,,2
718.338,969.2,,2
718.685,968.0,,2
719.032,966.9,,2
719.380,970.8,,2
719.727,968.6,,2
720.075,966.9,,2
720.422,969.2,,2
720.769,967.2,,2
721.118,967.1,,2
721.465,969.1,,2
721.812,967.5,,2
722.161,967.0,,2
722.508,969.5,,2
722.855,967.3,,2
723.204,967.3,,2
723.551,968.9,,2
723.898,967.4,,2
724.247,967.0,,2
724.594,969.0,,2
724.941,967.2,,2
725.290,967.3,,2
725.637,968.9,,2
725.984,967.0,,2
726.333,967.4,,2
726.680,968.4,,2
727.027,966.9,,2
727.376,967.4,,2
727.723,968.7,,2
728.069,966.9,,2
728.418,966.9,,2
728.765,968.8,,2
729.112,967.1,,2
729.461,966.8,,2
729.808,968.9,,2
730.155,966.8,,2
730.504,967.8,,2
730.851,968.6,,2
731.197,967.1,,2
731.546,966.9,,2
731.893,969.2,,2
732.240,966.8,,2
732.587,966.9,,2
732.935,969.0,,2
733.281,967.1,,2
733.628,967.0,,2
733.975,969.0,,2
734.322,967.2,,2
734.669,967.3,,2
735.016,968.9,,2
735.363,967.3,,2
735.710,968.2,,2
736.057,968.6,,2
736.404,966.9,,2
736.751,969.2,,2
737.099,969.2,,2
737.445,966.9,,2
737.793,969.8,,2
738.140,969.0,,2
738.487,967.7,,2
738.834,969.2,,2
739.181,969.0,,2
739.528,967.7,,2
739.875,969.2,,2
740.222,968.9,,2
740.569,967.5,,2
740.916,969.6,,2
741.263,969.2,,2
741.610,967.4,,2
741.957,969.5,,2
742.305,969.2,,2
742.651,966.9,,2
742.999,969.4,,2
743.346,969.1,,2
743.693,967.0,,2
744.040,968.7,,2
744.387,969.3,,2
744.734,967.4,,2
745.081,968.8,,2
745.428,969.3,,2
745.775,967.6,,2
746.122,968.8,,2
746.469,968.1,,2
746.817,967.3,,2
747.164,969.0,,2
747.511,967.8,,2
747.859,967.4,,2
748.206,968.7,,2
748.553,966.8,,2
748.902,967.6,,2
749.249,968.9,,2
749.596,966.9,,2
749.945,967.4,,2
750.292,968.9,,2
750.639,966.8,,2
750.988,967.9,,2
751.335,968.9,,2
751.682,966.8,,2
752.031,967.6,,2
752.378,968.5,,2
752.724,966.9,,2
753.074,967.5,,2
753.421,968.9,,2
753.767,967.3,,2
754.116,967.0,,2
754.464,969.0,,2
754.810,967.2,,2
755.159,967.0,,2
755.506,968.5,,2
755.853,967.4,,2
756.202,967.0,,2
756.549,968.6,,2
756.896,967.2,,2
757.245,967.3,,2
757.592,968.6,,2
757.939,967.5,,2
758.287,967.2,,2
758.635,968.5,,2
758.981,967.1,,2
759.330,967.2,,2
759.677,968.6,,2
760.023,966.8,,2
760.371,967.4,,2
760.718,968.6,,2
761.065,967.0,,2
761.412,968.0,,2
761.759,969.1,,2
762.106,967.0,,2
762.453,968.4,,2
762.800,968.8,,2
763.147,967.0,,2
763.494,968.9,,2
763.841,969.1,,2
764.188,967.2,,2
764.535,969.4,,2
764.883,969.2,,2
765.229,967.3,,2
765.577,969.3,,2
765.924,969.4,,2
766.270,967.1,,2
766.618,969.2,,2
766.965,969.0,,2
767.312,967.6,,2
767.659,969.0,,2
768.006,969.2,,2
768.353,967.1,,2
768.700,969.0,,2
769.047,968.7,,2
769.394,967.5,,2
769.741,969.1,,2
770.088,968.8,,2
770.435,967.7,,2
770.782,969.0,,2
771.129,969.1,,2
771.476,967.0,,2
771.823,969.4,,2
772.170,968.8,,2
772.517,967.1,,2
772.864,968.9,,2
773.211,968.5,,2
773.559,967.1,,2
773.906,969.5,,2
774.253,968.0,,2
774.601,967.3,,2
774.948,968.9,,2
775.295,967.2,,2
775.643,966.9,,2
775.991,969.2,,2
776.337,966.7,,2
776.686,967.0,,2
777.033,968.7,,2
777.380,967.2,,2
777.729,967.0,,2
778.076,968.8,,2
778.423,967.4,,2
778.772,967.0,,2
779.119,968.7,,2
779.466,967.4,,2
779.815,967.2,,2
780.162,968.4,,2
780.509,967.4,,2
780.858,967.2,,2
781.205,968.5,,2
781.552,967.3,,2
781.901,967.5,,2
782.248,968.6,,2
782.595,967.6,,2
782.944,967.2,,2
783.291,968.6,,2
783.637,967.3,,2
783.986,967.3,,2
784.334,968.5,,2
784.680,966.8,,2
